instrs,symbol,has_jal,has_lui_or_gp,has_gte
225,Newton_CalcPerpenHeightOfLowestPointFromGround__FP13BO_tNewtonObjP8coorddefT1,0,0,0
225,func_8010C314,1,1,0
228,Newton_UpdateRoadGeometry__FP13BO_tNewtonObj,1,1,0
229,AI_CalculateLaneSpeeds__FP8Car_tObj,1,1,0
229,Camera_Init__Fv,1,1,0
229,CarIO_CreateLicense__FPcii,1,1,0
230,FindBarrierEndSlice__13AIState_Chase,1,1,0
231,Camera_AcquireTarget__FiP8coorddefT1P10matrixtdefi,1,1,0
231,Quatern_MatToQuat__FP10matrixtdefP5tQuat,1,1,0
231,Replay_RetreivingControllerData__Fv,1,1,0
231,Skidmark_AddStretch__FPP16Skidmark_SegmentPiP5tSkidP8coorddefP7CVECTORiii,1,1,0
231,iSNDserve,1,1,0
232,Newton_CalcRealShadowCoordinates__FP8Car_tObji,1,0,0
232,Stats_TrackEndGame__Fv,1,1,0
232,__6Speech,1,1,0
233,Execute__21AIState_RovingTraffic,1,1,0
233,InGame_GetPSXPadValue__Fii,1,1,0
233,Physics_CalcTractionCircleAcc__FP8Car_tObjP23Physics_tWheelAccStruct,1,1,0
234,AIHigh_StartUp__Fv,1,1,0
234,R3DCar_Visibilty__FP8Car_tObjP13DRender_tView,1,1,0
235,Hud_InitMapFrame__Fii,1,1,0
237,Camera_NextMode__Fi,1,1,0
237,main,1,1,0
239,AISpeeds_GetCaravanFactor__FP8Car_tObj,1,1,0
240,AI_CheckForBarriers__FP8Car_tObj,1,1,0
241,AI_HandleShouldersAndOffRoad__FP8Car_tObj,0,1,0
241,Track_LinkMaterials__FP15SerializedGroupiP15Track_tMaterial,1,1,0
241,iSNDplatformpacketplay,1,1,0
242,CHECK_VERTEX_WITH_DIRS_OTHER__Fiii,0,1,0
242,CHECK_VERTEX_WITH_DIRS__Fiii,0,1,0
243,FntPrint,1,1,0
243,Replay_StoringControllerData__FG15tControllerData,1,1,0
245,Camera_OpponentLookBehind__FiP8coorddefi,1,1,0
245,Skidmark_Add__FP5tSkidP8coorddefP7CVECTORiii,1,1,0
247,Flare_2DHalo__Fiiiii,1,1,0
251,AIPhysic_FinishUp__FP8Car_tObj,1,1,0
251,Cars_IniCarObjects__FP8Car_tObji,1,1,0
251,Weather_ProcessParticles__FP13DRender_tViewiP7SVECTORPc,1,1,1
258,Stats_TrackStats__FP8Car_tObj,1,1,0
259,CD_cw,1,1,0
265,Draw__15ObjectMultiAnimP13DRender_tViewP11Draw_DCachei,1,1,0
266,R3DCar_InsertCarFacetMenuII__FP8Car_tObji,1,1,0
267,AudioClc_GetClosestCars__Fiii,1,1,0
268,DrawW_BuildSpikeBelt__FP13DRender_tViewiP11Draw_DCache,1,1,0
269,Hud_BuildTach__Fi,1,1,0
269,StatusReply__Q26Speech15DispatchSpeaker,1,1,0
270,AILife_RCPickSliceAndDirection__FP8Car_tObj,1,1,0
270,LoadBankHeaders__6SpeechPcPQ26Speech11CarBankNamell,1,1,0
272,Cars_AddCarSfx__FP8Car_tObjiP8coorddefiii,1,1,0
272,Texture_LoadPmx__FPcT0iiiiiP12Draw_tPixMap,1,1,0
275,Newton_SetInitialSlicePositionOrientationEtc__FP13BO_tNewtonObjiP8coorddefi,1,1,0
278,Force_Update__FP8Car_tObj,1,1,0
279,DrawW_NightColorCalc__FP25Draw_tGiveShelbyMoreCacheP8POLY_GT4P8CCOORD16N32,1,1,1
279,Physics_AttenuateVelocity__FP8Car_tObjiP10matrixtdef,1,1,0
280,Cars_ResetCollidedCars__FP8Car_tObjii,1,1,0
280,Replay_GetInput__Fi,1,1,0
282,Cars_StartUp__Fv,1,1,0
282,Hud_Render__Fv,1,1,0
282,Replay_ReplayFindClosestCamera__Fii,1,1,0
283,Track_Init__FPc,1,1,0
288,CHECK_CENTER_VERTEX_WITH_DIRS__Fiii,0,1,0
288,Camera_Update__Fv,1,1,0
288,Control_Human__FP8Car_tObj,1,1,0
290,func_800ECB98,1,1,0
291,CHECK_CENTER_VERTEX_WITH_DIRS_OTHER__Fiii,0,1,0
292,Replay_GetInterfaceKey__Fv,1,1,0
295,Souffle_DoSouffle__Fv,1,1,0
297,DrawC_ShowroomPrims__FP10matrixtdefP8coorddefP13Draw_CarCache,1,1,1
298,CarIO_UpdateCarTextureData__FPcP8Car_tObji,1,1,0
298,DrawC_PrimHalo__FP10matrixtdefP8coorddefP16Transformer_zObjiiiP13Draw_CarCache,1,1,1
298,iSNDallocchan,1,1,0
300,AudioMus_Server__Fii,1,1,0
300,CloseTargeting__13AIState_Chase,1,1,0
300,func_800F9CA4,1,1,0
301,R3DCar_InsertAllListFacet__FP13DRender_tView,1,1,0
304,HighExecute__17AIHigh_BTC_AIPerp,1,1,0
305,InGame_ResetPSXController__Fii,1,1,0
307,HandlePullOver__13AIHigh_Player,1,1,0
308,Hud_BuildMapMarkers__Fi,1,1,0
308,iSNDfillspuwithpackets,1,1,0
312,AudioClc_SoundCloseCar__Fii,1,1,0
313,TrgSfx_AddSkidmark__FiiP8coorddefiiP8Car_tObji,1,1,0
315,Newton_ApplyTheLawOfGravity__FP13BO_tNewtonObj,1,1,0
316,AudioCmn_PlaySFX__Fiiiiii,1,1,0
318,PutDispEnv,1,1,0
319,Execute__14AIState_Donuts,1,1,0
320,iSNDplaytaggedtimbre,1,1,0
321,Sim_MainGameLoop__Fv,1,1,0
322,R3DCar_ReadInCarData__FPcP8Car_tObj,1,1,0
324,Physics_CalculateDerivedCarSpecs__FP8Car_tObj,1,1,0
326,Cars_InitializeCarTablesFlagsAndCounters__FP8Car_tObj,1,1,0
329,InstanceGroup__5ChunkP15SerializedGroupP9SimpleMem,1,1,0
330,R3DCar_CalcCarDimensions__FP8Car_tObjP18Transformer_zScenei,1,1,0
335,DrawC_ShadowPrimClip__FP12Draw_tVertexP13Draw_CarCache,1,1,0
340,SetupBlockader__18AIHigh_BTC_WingmanP19AIHigh_BTC_HumanCopi,1,1,0
342,AISpeeds_CalcOpponentTopSpeed__FP8Car_tObjPi,1,1,0
343,func_80107080,1,1,0
346,Physics_CalculateTireForces__FP8Car_tObjP23Physics_tWheelAccStruct,1,1,0
349,RaceSummary__Fv,1,1,0
351,Camera_UpdateSplineCam__Fi,1,1,0
353,Draw_kCtrlSkidmark__FP18Draw_tCtrlSkidmark,1,1,1
356,CopSpeak_StartUp__Fv,1,1,0
358,AudioTrk_SoundTrack__FP8Car_tObji,1,1,0
358,Physics_DoBarrierCheck__FP8Car_tObj,1,1,0
358,Status__Q26Speech13MobileSpeaker,1,1,0
359,DrawW_DoTrough__FP13DRender_tViewP11tBuildEntry,1,1,0
363,NewStage__17AIHigh_BTC_AIPerpP19AIHigh_BTC_HumanCop,1,1,0
366,AudioEng_Update__Fv,1,1,0
366,Status__Q26Speech15DispatchSpeaker,1,1,0
376,AudioEng_StartUp__FiPc,1,1,0
378,AIPhysic_GetDesiredVector__FP8Car_tObj,1,1,0
379,R3DCar_InsertCarFacetII__FP8Car_tObj,1,1,0
380,CheckIfCaught__16AIHigh_BasicPerp,1,1,0
381,Collide_CheckMeForCollisions__FP13BO_tNewtonObj,1,1,0
402,Camera_UpdateTailCam__Fii,1,1,0
409,Flare_LensFlare__FP7DVECTORP15Draw_FlareCache,1,1,1
412,AIPhysic_OutOfControlPhysics__FP8Car_tObj,1,1,0
413,AudioTrk_AddCustomObject__FP9AudioElemiP8coorddefiP8Car_tObji,1,1,0
415,AudioCmn_CheckState__FP8Car_tObj,1,1,0
434,DrawW_BuildChunkObjectFacets__FP13DRender_tViewP15ChunkObjectInfo,1,1,0
443,Camera_UpdateHeliCam__Fii,1,1,0
450,Hud_BuildRadar__Fi,1,1,0
458,Hrz_BuildSky__Fv,1,1,1
461,AudioClc_SoundPlayersCar__Fi,1,1,0
467,Engage__Q26Speech13MobileSpeakerP8Car_tObj,1,1,0
470,Newton_TestForUndrivableSurfaces__FP13BO_tNewtonObj,1,1,0
473,Hrz_BuildHorizon__FP13DRender_tView,1,1,1
473,Hud_BTCStats__Fsb,1,1,0
475,Hud_BuildCdPlayer__Fii,1,1,0
475,RaceStatistics__Fv,1,1,0
480,DrawC_PrimMenu__FP10matrixtdefP8coorddefP16Transformer_zObjP20Transformer_zOverlayiP13Draw_CarCache,1,1,1
491,CarIO_ReadInCarTextureData__FPcP8Car_tObjii,1,1,0
491,RawFindClosestQuad__FP8coorddefP12BWorldSm_Pos,1,1,0
493,Stats_ExtrapolateOpponentTimes__Fi,1,1,0
502,Newton_AddDamageZone__FP13BO_tNewtonObjiii,1,1,0
502,Physics_RampCarControlValues__FP8Car_tObj,1,1,0
507,DrawW_OnyxLinePrim__FP8CCOORD16P8Trk_LineiP25Draw_tGiveShelbyMoreCache,1,1,1
520,R3DCar_Instantiate3DCar__FP8Car_tObji,1,1,0
530,AudioCmn_SoundCar__FP8Car_tObjiiiiiii,1,1,0
531,Hud_BuildNumbers0__Fi,1,1,0
547,HighExecute__14AIHigh_Traffic,1,1,0
548,sprintf,1,1,0
557,AIPhysic_InControlPhysics__FP8Car_tObj,1,1,0
583,StCdInterrupt,1,1,0
588,DrawW_SubdividFacet__FP25Draw_tGiveShelbyMoreCacheiP12Draw_SVertexN32ss,1,1,1
592,DrawW_DrawQuad__FP25Draw_tGiveShelbyMoreCacheP8Trk_Quad,1,1,1
593,GenericPMX_LoadTexture__Fv,1,1,0
597,Cars_DoExtraCarCollisionProcessing__FP8Car_tObj,1,1,0
603,Flare_Halo2__FP13DRender_tViewiiP8coorddefT3P15Draw_FlareCache,1,1,1
605,Camera_CheckWallCollisions__FiP8coorddef,1,1,0
606,Hud_RenderHudView__Fv,1,1,0
624,Hud_Init__Fv,1,1,0
630,Flare_CarShapedHalo__FiP7COORD16N21siP15Draw_FlareCache,1,1,1
661,HudPmx_InitTextures__Fv,1,1,0
674,SetupBlockade__13AIHigh_Player,1,1,0
675,HighExecute__18AIHigh_BTC_Wingman,1,1,0
710,Physics_CalculateCarAcceleration__FP8Car_tObj,1,1,0
758,Hud_BuildNumbers__Fi,1,1,0
765,Collide_DoActualObjectCollisionCheck__FP13BO_tNewtonObjT0P8coorddefT2,1,1,0
777,unhuff,0,1,0
779,Collide_TestWithPlane__FP13BO_tNewtonObjP8coorddefT1,1,1,0
868,Input_Update__Fv,1,1,0
874,Collide_DoObjectFixedObjectCollision__FP13BO_tNewtonObjP8coorddefN21,1,1,0
905,Newton_FindGroundElevationAndNormal__FP13BO_tNewtonObjP8coorddef,1,1,0
938,Sfx_BuildSouffleFacet__FP13DRender_tViewP17Souffle_tISouffle,1,1,1
976,DrawC_PrimStart__FP12Draw_tVertexP8Car_tObjiP13Draw_CarCache,1,1,1
991,Collide_DoObjectObjectCollision__FP13BO_tNewtonObjT0P8coorddefT2,1,1,0
1054,R3DCar_InsertCarFacetMenu__FP8Car_tObjP13DRender_tView,1,1,0
1144,R3DCar_InsertCarFacet__FP8Car_tObjP13DRender_tView,1,1,0
1164,Collide_TestObjectVertices__FP13BO_tNewtonObjT0P8coorddefT2,1,1,0
1272,Physics_Real__FP8Car_tObj,1,1,0
1389,DrawC_Prim__FP10matrixtdefP8coorddefP16Transformer_zObjP20Transformer_zOverlayiP13Draw_CarCache,1,1,1
1460,HighExecute__10AIHigh_Cop,1,1,0
1877,DrawC_PrimClip__FP10matrixtdefP8coorddefP16Transformer_zObjP20Transformer_zOverlayiP13Draw_CarCache,1,1,1
1957,Car_TireSkiddingStuff__FP8Car_tObj,1,1,0
