class,REAL,RELOP,reloc,words,G,extra_flags,shim,unit,tu,fn,oracle_dir,symsrc,tail_pad,note
REAL0_RELOC_ONLY,0,0,79,301,8,,,game/common/r3dcar,recon/game/common/r3dcar.cpp,R3DCar_InsertAllListFacet__FP13DRender_tView,main,xdef,0,
REAL0_RELOC_ONLY,0,0,64,379,8,,,game/common/r3dcar,recon/game/common/r3dcar.cpp,R3DCar_InsertCarFacetII__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,44,266,8,,,game/common/r3dcar,recon/game/common/r3dcar.cpp,R3DCar_InsertCarFacetMenuII__FP8Car_tObji,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,8,,,game/common/r3dcar,recon/game/common/r3dcar.cpp,R3DCar_InsertCarFacetZ__FP8Car_tObjP13DRender_tView,main,xdef,0,
REAL0_RELOC_ONLY,0,0,125,520,8,,,game/common/r3dcar,recon/game/common/r3dcar.cpp,R3DCar_Instantiate3DCar__FP8Car_tObji,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,18,8,,,game/common/r3dcar,recon/game/common/r3dcar.cpp,R3DCar_LoadFileAdr__FPc,main,xdef,0,
REAL0_CLEAN,0,0,0,10,8,,,game/common/r3dcar,recon/game/common/r3dcar.cpp,R3DCar_MATRIX3DT_Copy__FPiT0,main,xdef,0,
REAL0_RELOC_ONLY,0,0,22,57,8,,,game/common/r3dcar,recon/game/common/r3dcar.cpp,R3DCar_PostStartUp__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,18,322,8,,,game/common/r3dcar,recon/game/common/r3dcar.cpp,R3DCar_ReadInCarData__FPcP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,50,211,8,,,game/common/r3dcar,recon/game/common/r3dcar.cpp,R3DCar_ReadInCarTextureMenu__FP8Car_tObjPcii,main,xdef,0,
REAL0_RELOC_ONLY,0,0,7,30,8,,,game/common/r3dcar,recon/game/common/r3dcar.cpp,R3DCar_Restart__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,20,8,,,game/common/r3dcar,recon/game/common/r3dcar.cpp,R3DCar_Showroom__FP13DRender_tView,main,xdef,0,
REAL0_RELOC_ONLY,0,0,23,52,8,,,game/common/r3dcar,recon/game/common/r3dcar.cpp,R3DCar_StartUp__Fv,main,xdef,0,
REAL0_CLEAN,0,0,0,21,8,,,game/common/r3dcar,recon/game/common/r3dcar.cpp,R3DCar_TurnHeadLightOff__FP8Car_tObji,main,xdef,0,
REAL0_CLEAN,0,0,0,24,8,,,game/common/r3dcar,recon/game/common/r3dcar.cpp,R3DCar_TurnHeadLightOn__FP8Car_tObji,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,234,8,,,game/common/r3dcar,recon/game/common/r3dcar.cpp,R3DCar_Visibilty__FP8Car_tObjP13DRender_tView,main,xdef,0,
REAL0_RELOC_ONLY,0,0,21,58,8,,,game/common/r3dcar,recon/game/common/r3dcar.cpp,R3DCcar_ReadTrackShadow__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,13,46,8,,,game/common/r3dcar,recon/game/common/r3dcar.cpp,R3DCcar_ReadeMapData__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,10,67,4,,,game/common/render,recon/game/common/render.cpp,FlareThing__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,19,4,,,game/common/render,recon/game/common/render.cpp,Render_CreatePauseMenuViews__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,9,59,4,,,game/common/render,recon/game/common/render.cpp,Render_CreatePlayerViews__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,14,4,,,game/common/render,recon/game/common/render.cpp,Render_CreateViews__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,26,4,,,game/common/render,recon/game/common/render.cpp,Render_InitBlurMode__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,game/common/render,recon/game/common/render.cpp,Render_InitLibRender__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,game/common/render,recon/game/common/render.cpp,Render_InitPauseMenu__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,11,4,,,game/common/render,recon/game/common/render.cpp,Render_InitTrackRenderPostSim__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,18,46,4,,,game/common/render,recon/game/common/render.cpp,Render_InitTrackRender__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,12,120,4,,,game/common/render,recon/game/common/render.cpp,Render_InsertDepthOfField__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,game/common/render,recon/game/common/render.cpp,Render_KillPauseMenu__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,10,26,4,,,game/common/render,recon/game/common/render.cpp,Render_KillTrackRender__Fv,main,xdef,0,
REAL0_CLEAN,0,0,0,2,4,,,game/common/render,recon/game/common/render.cpp,Render_RenderDebugView__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,13,22,4,,,game/common/render,recon/game/common/render.cpp,Render_RenderPauseMenuView__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,19,4,,,game/common/render,recon/game/common/render.cpp,Render_RenderPlayerView__Fii,main,xdef,0,
REAL0_RELOC_ONLY,0,0,13,41,4,,,game/common/render,recon/game/common/render.cpp,Render_RenderWorld__FP13DRender_tView,main,xdef,0,
REAL0_RELOC_ONLY,0,0,39,80,4,,,game/common/render,recon/game/common/render.cpp,Render_Render__Fi,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,18,4,,,game/common/render,recon/game/common/render.cpp,Render_RestartTrackRender__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,16,4,,,game/common/render,recon/game/common/render.cpp,Render_StartFrameRender__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,11,31,4,,,game/common/render,recon/game/common/render.cpp,Render_StartRenderingWorldView__Fi,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,game/common/render,recon/game/common/render.cpp,Render_StopFrameRender__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,game/common/render,recon/game/common/render.cpp,Render_StopRenderingWorldView__Fi,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,87,4,,,game/common/render,recon/game/common/render.cpp,StampImage__Fii,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,49,4,,,game/common/replay,recon/game/common/replay.cpp,Replay_Compress__FPc,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,36,4,,,game/common/replay,recon/game/common/replay.cpp,Replay_Decompress__FPc,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,17,4,,,game/common/replay,recon/game/common/replay.cpp,Replay_DoReplay__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,70,280,4,,,game/common/replay,recon/game/common/replay.cpp,Replay_GetInput__Fi,main,xdef,0,
REAL0_RELOC_ONLY,0,0,83,292,4,,,game/common/replay,recon/game/common/replay.cpp,Replay_GetInterfaceKey__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,19,105,4,,,game/common/replay,recon/game/common/replay.cpp,Replay_InitReplay__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,41,219,4,,,game/common/replay,recon/game/common/replay.cpp,Replay_LoadCameraFile__Fv,main,xdef,0,
REAL0_CLEAN,0,0,0,2,4,,,game/common/replay,recon/game/common/replay.cpp,Replay_LoadReplay__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,43,170,4,,,game/common/replay,recon/game/common/replay.cpp,Replay_ReplayChooseCamera__Fii,main,xdef,0,
REAL0_RELOC_ONLY,0,0,26,282,4,,,game/common/replay,recon/game/common/replay.cpp,Replay_ReplayFindClosestCamera__Fii,main,xdef,0,
REAL0_RELOC_ONLY,0,0,25,86,4,,,game/common/replay,recon/game/common/replay.cpp,Replay_ResetReplay__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,20,231,4,,,game/common/replay,recon/game/common/replay.cpp,Replay_RetreivingControllerData__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,17,197,4,,,game/common/replay,recon/game/common/replay.cpp,Replay_SaveInput__Fi,main,xdef,0,
REAL0_RELOC_ONLY,0,0,12,35,4,,,game/common/replay,recon/game/common/replay.cpp,Replay_SaveReplay__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,38,243,4,,,game/common/replay,recon/game/common/replay.cpp,Replay_StoringControllerData__FG15tControllerData,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,8,4,,,game/common/replay,recon/game/common/replay.cpp,Replay_StoringReplay__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,42,4,,,game/common/scene,recon/game/common/scene.cpp,GetPlaneY__FPC8coorddefN20,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,40,4,,,game/common/scene,recon/game/common/scene.cpp,Scene_BuildCustomSceneList__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,game/common/scene,recon/game/common/scene.cpp,Scene_DeInit__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,5,4,,,game/common/scene,recon/game/common/scene.cpp,Scene_Init__Fi,main,xdef,0,
REAL0_RELOC_ONLY,0,0,16,36,4,,,game/common/scene,recon/game/common/scene.cpp,Scene_LoadSceneFile__Fi,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,13,4,,,game/common/scene,recon/game/common/scene.cpp,Scene_PurgeScene__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,45,4,,,game/common/schedule,recon/game/common/schedule.cpp,Sched_AddFunction__FP15Sched_tSchedulePFPv_vPvi,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,game/common/schedule,recon/game/common/schedule.cpp,Sched_CleanUpSchedule__FP15Sched_tSchedule,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,28,4,,,game/common/schedule,recon/game/common/schedule.cpp,Sched_CreateNewSchedule__FPci,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,51,4,,,game/common/schedule,recon/game/common/schedule.cpp,Sched_DeleteFunction__FP15Sched_tSchedulePFPv_vPv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,18,77,4,,,game/common/schedule,recon/game/common/schedule.cpp,Sched_ExecuteCheck__FiiiiPiN24i,main,xdef,0,
REAL0_CLEAN,0,0,0,29,4,,,game/common/schedule,recon/game/common/schedule.cpp,Sched_Execute__FP15Sched_tSchedule,main,xdef,0,
REAL0_RELOC_ONLY,0,0,19,43,4,,,game/common/sim,recon/game/common/sim.cpp,Sim_CheckForPause__Fi,main,xdef,0,
REAL0_RELOC_ONLY,0,0,18,41,4,,,game/common/sim,recon/game/common/sim.cpp,Sim_CleanUp__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,16,32,4,,,game/common/sim,recon/game/common/sim.cpp,Sim_FadeInSFX__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,28,65,4,,,game/common/sim,recon/game/common/sim.cpp,Sim_ProcessPause__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,96,201,4,,,game/common/sim,recon/game/common/sim.cpp,Sim_ProcessSimSchedules__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,23,51,4,,,game/common/sim,recon/game/common/sim.cpp,Sim_Restart__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,33,69,4,,,game/common/sim,recon/game/common/sim.cpp,Sim_StartUp__Fv,main,xdef,0,
REAL0_CLEAN,0,0,0,19,4,,,game/common/simplemem,recon/game/common/simplemem.cpp,Alloc__9SimpleMemii,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,game/common/simplemem,recon/game/common/simplemem.cpp,FeignAlloc__9SimpleMemi,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,12,4,,,game/common/simplemem,recon/game/common/simplemem.cpp,ResizeToFit__9SimpleMem,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,5,4,,,game/common/simqueue,recon/game/common/simqueue.cpp,SimQueue_CleanUp__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,10,4,,,game/common/simqueue,recon/game/common/simqueue.cpp,SimQueue_GetCurrentInput__FiP14Input_tResults,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,21,4,,,game/common/simqueue,recon/game/common/simqueue.cpp,SimQueue_IsBlocking__Fi,main,xdef,0,
REAL0_RELOC_ONLY,0,0,9,70,4,,,game/common/simqueue,recon/game/common/simqueue.cpp,SimQueue_Put__FiP14Input_tResults,main,xdef,0,
REAL0_RELOC_ONLY,0,0,10,40,4,,,game/common/simqueue,recon/game/common/simqueue.cpp,SimQueue_Reset__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,11,4,,,game/common/simqueue,recon/game/common/simqueue.cpp,SimQueue_SetLag__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,11,4,,,game/common/simqueue,recon/game/common/simqueue.cpp,SimQueue_StartUp__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,14,4,,,game/common/souffle,recon/game/common/souffle.cpp,GetAngleWind__FP17Souffle_tISouffle,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,18,4,,,game/common/souffle,recon/game/common/souffle.cpp,GetGustWind__FP17Souffle_tISouffle,main,xdef,0,
REAL0_CLEAN,0,0,0,16,4,,,game/common/souffle,recon/game/common/souffle.cpp,MoveAngleWind__FP17Souffle_tISouffle,main,xdef,0,
REAL0_RELOC_ONLY,0,0,13,120,4,,,game/common/souffle,recon/game/common/souffle.cpp,Souffle_Add__FP8coorddefiT0iii,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,24,4,,,game/common/souffle,recon/game/common/souffle.cpp,Souffle_CircleClip__FP8coorddefT0i,main,xdef,0,
REAL0_RELOC_ONLY,0,0,33,295,4,,,game/common/souffle,recon/game/common/souffle.cpp,Souffle_DoSouffle__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,9,16,4,,,game/common/souffle,recon/game/common/souffle.cpp,Souffle_InitTrackSouffle__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,59,4,,,game/common/souffle,recon/game/common/souffle.cpp,Souffle_InsertFacet__FP13DRender_tView,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,10,4,,,game/common/souffle,recon/game/common/souffle.cpp,Souffle_KillTrackSouffle__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,7,4,,,game/common/souffle,recon/game/common/souffle.cpp,Souffle_RestartTrackSouffle__Fv,main,xdef,0,
